spatial_unit,origin_country,year,month,arrivals,avg_nights_per_arrival,nights,county_key,county_label,spatial_level
County of Krapina-Zagorje,Countries - total,2024,4,15350.0,2.1,31652.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,5,18260.0,1.9,34712.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,6,19868.0,1.9,37538.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,7,23924.0,2.4,56297.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,8,26941.0,2.4,64663.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,9,18175.0,1.9,33903.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,10,15754.0,2.0,31868.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,11,13666.0,2.2,29638.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2024,12,12326.0,2.3,28038.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,1,12188.0,2.3,28626.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,2,13390.0,2.2,29556.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,3,12051.0,2.3,27272.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,4,16359.0,2.1,35098.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,5,19633.0,2.0,39323.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,6,20138.0,2.1,42473.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,7,23588.0,2.5,57832.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,8,28834.0,2.5,71937.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,9,19599.0,2.0,38709.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,10,18912.0,2.1,39068.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Krapina-Zagorje,Countries - total,2025,11,15424.0,2.3,35667.0,krapinsko zagorska,County of Krapina-Zagorje,county
County of Lika-Senj,Countries - total,2020,1,5596.0,1.5,8244.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,2,5539.0,1.3,7476.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,3,1555.0,1.6,2554.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,4,32.0,5.4,174.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,5,3253.0,2.0,6434.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,6,32150.0,3.9,126572.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,7,94182.0,5.6,524221.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,8,98422.0,5.7,559784.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,9,16201.0,4.6,74326.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,10,6245.0,1.9,12140.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,11,2537.0,1.9,4886.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2020,12,2144.0,1.9,4112.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,1,4882.0,2.1,10284.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,2,3933.0,1.8,6922.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,3,2656.0,1.8,4826.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,4,4984.0,2.2,10949.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,5,13033.0,2.8,36877.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,6,47377.0,4.1,193206.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,7,150390.0,4.9,739924.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,8,174795.0,5.2,911267.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,9,57105.0,4.3,246681.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,10,16635.0,2.1,35523.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,11,4022.0,1.9,7716.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2021,12,4596.0,2.0,8965.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,1,5667.0,2.1,11806.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,2,4060.0,1.9,7803.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,3,4987.0,1.9,9374.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,4,19072.0,2.2,41053.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,5,36493.0,2.8,100442.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,6,96855.0,4.1,399036.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,7,187668.0,4.9,913923.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,8,191394.0,5.2,990215.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,9,66585.0,4.1,269730.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,10,25518.0,1.9,49213.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,11,6747.0,1.9,12767.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2022,12,6076.0,1.7,10500.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,1,6084.0,1.8,11021.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,2,5566.0,1.7,9402.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,3,8450.0,1.5,12680.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,4,28801.0,1.9,53689.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,5,57877.0,2.5,145168.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,6,105789.0,4.0,419155.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,7,195228.0,4.5,881497.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,8,200162.0,4.9,972873.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,9,88776.0,3.5,309627.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,10,34612.0,1.8,62561.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,11,8372.0,1.6,13557.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2023,12,7395.0,1.7,12581.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,1,5682.0,1.8,10023.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,2,5930.0,1.6,9502.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,3,13790.0,1.6,22063.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,4,30419.0,1.7,52524.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,5,74256.0,2.6,190388.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,6,110717.0,3.7,413031.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,7,187142.0,4.7,886269.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,8,203611.0,4.7,966844.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,9,82905.0,3.6,295048.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,10,37015.0,1.7,63451.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,11,10855.0,1.7,18161.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2024,12,8311.0,1.6,13051.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,1,7066.0,1.8,12574.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,2,5514.0,1.6,9004.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,3,8747.0,1.5,12932.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,4,34902.0,1.8,63915.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,5,69608.0,2.3,161406.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,6,121627.0,3.9,468968.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,7,179917.0,4.9,875908.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,8,198962.0,4.7,944897.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,9,84001.0,3.8,315366.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,10,40753.0,1.8,74362.0,licko senjska,County of Lika-Senj,county
County of Lika-Senj,Countries - total,2025,11,10806.0,1.6,16843.0,licko senjska,County of Lika-Senj,county
County of Međimurje,Countries - total,2020,1,5878.0,2.3,13665.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,2,5484.0,2.3,12529.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,3,1393.0,2.7,3744.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,4,33.0,5.5,183.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,5,354.0,2.0,702.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,6,4195.0,2.1,9003.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,7,5346.0,2.7,14468.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,8,8029.0,2.6,20909.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,9,3161.0,2.9,9022.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,10,2723.0,1.9,5309.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,11,1663.0,2.4,4004.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2020,12,1125.0,1.9,2135.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,1,2609.0,2.1,5453.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,2,3156.0,1.9,5930.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,3,3118.0,1.9,6053.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,4,3383.0,2.0,6678.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,5,4250.0,2.1,9129.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,6,6376.0,2.3,14816.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,7,8961.0,2.4,21668.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,8,11445.0,2.7,30800.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,9,5552.0,2.1,11888.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,10,6667.0,2.1,13760.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,11,4174.0,2.1,8687.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2021,12,4360.0,2.1,9199.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,1,5239.0,2.3,12263.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,2,5329.0,2.1,11180.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,3,4312.0,2.3,9890.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,4,6705.0,2.2,14624.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,5,7446.0,2.3,16958.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,6,8216.0,2.4,19639.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,7,10126.0,2.7,27273.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,8,12583.0,2.7,34359.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,9,6892.0,2.1,14171.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,10,7432.0,2.1,15798.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,11,6765.0,2.1,14528.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2022,12,6249.0,2.1,13254.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,1,6171.0,2.3,14170.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,2,6046.0,2.1,12741.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,3,6112.0,2.0,12181.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,4,7103.0,2.1,15057.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,5,8800.0,2.0,18023.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,6,8819.0,2.4,20774.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,7,10233.0,2.7,27467.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,8,12551.0,2.8,35256.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,9,7354.0,2.2,16097.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,10,7482.0,2.0,14992.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,11,6695.0,2.1,13893.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2023,12,7190.0,2.1,14946.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,1,5783.0,2.3,13233.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,2,7460.0,2.2,16471.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,3,6353.0,2.1,13418.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,4,7288.0,2.0,14910.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,5,9597.0,2.0,19530.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,6,9491.0,2.2,20703.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,7,10508.0,2.6,27779.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,8,13766.0,2.7,36648.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,9,6776.0,2.1,14264.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,10,8239.0,2.0,16797.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,11,8190.0,1.9,15902.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2024,12,7308.0,2.1,15084.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,1,6001.0,2.6,15319.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,2,7088.0,2.2,15689.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,3,6588.0,2.0,13120.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,4,7278.0,2.2,15695.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,5,9715.0,2.2,20908.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,6,10177.0,2.2,22320.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,7,11467.0,2.5,28833.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,8,14047.0,2.6,36998.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,9,8506.0,2.2,18897.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,10,8948.0,2.0,18228.0,medimurska,County of Međimurje,county
County of Međimurje,Countries - total,2025,11,8127.0,2.1,17410.0,medimurska,County of Međimurje,county
County of Osijek-Baranja,Countries - total,2020,1,5289.0,2.3,12189.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,2,5344.0,2.1,11038.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,3,2481.0,2.6,6447.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,4,98.0,11.4,1117.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,5,1195.0,2.4,2846.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,6,4238.0,2.1,8777.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,7,3784.0,2.4,9250.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,8,4184.0,2.8,11669.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,9,5448.0,2.4,13305.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,10,5362.0,1.9,10081.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,11,3512.0,2.0,7027.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2020,12,1885.0,1.9,3604.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,1,1757.0,2.1,3636.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,2,2574.0,1.8,4682.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,3,2977.0,1.7,5132.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,4,4416.0,2.0,8776.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,5,6422.0,2.9,18791.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,6,7285.0,2.8,20399.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,7,7131.0,2.2,15590.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,8,7577.0,2.3,17795.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,9,10688.0,1.9,20056.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,10,10690.0,1.8,19477.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,11,8020.0,1.9,15545.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2021,12,5814.0,1.9,11177.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,1,4126.0,2.3,9655.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,2,4856.0,1.8,8893.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,3,6374.0,2.0,12793.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,4,8697.0,2.0,17301.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,5,11199.0,1.9,20838.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,6,11505.0,1.9,22254.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,7,8771.0,2.0,17776.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,8,9649.0,2.2,21203.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,9,12671.0,2.3,29059.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,10,11561.0,2.1,24132.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,11,10650.0,1.8,19550.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2022,12,7886.0,1.9,15008.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,1,6450.0,2.1,13431.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,2,6631.0,1.9,12882.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,3,8190.0,1.9,15187.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,4,10704.0,2.0,21509.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,5,11946.0,1.9,22380.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,6,11667.0,2.0,23572.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,7,10964.0,2.3,24745.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,8,10716.0,2.5,26661.0,osjecko baranjska,County of Osijek-Baranja,county
County of Osijek-Baranja,Countries - total,2023,9,13370.0,2.2,29352.0,osjecko baranjska,County of Osijek-Baranja,county
